Artist Name,Stubhub ID,Year,Month,Date,DayOfWeek,Name,City,State,ZipCode,Cons1,Cons2
The Temptations,104057439,2019,10,20,7,WinStar World Casino,Thackerville,OK,73459,0,0
The Temptations,104262554,2019,10,25,5,Andiamo Celebrity Showroom,Warren,MI,48092,0,0
The Temptations,104125998,2019,10,26,6,Modell Performing Arts Center at the Lyric,Baltimore,MD,21201,0,0
The Temptations,104156833,2019,10,27,7,Belk Theater at Blumenthal Performing Arts Center,Charlotte,NC,28202,0,0
The Temptations,104224598,2019,11,8,5,The Orleans Showroom,Las Vegas,NV,89103,0,1
The Temptations,104226061,2019,11,9,6,The Orleans Showroom,Las Vegas,NV,89103,1,0
The Temptations,104277764,2019,11,16,6,Paramount Theatre Oakland,Oakland,CA,94612,0,0
The Temptations,104258106,2019,11,20,3,Palace Theatre at Stamford Center for the Arts,Stamford,CT,6901,0,0
The Temptations,104245248,2020,1,10,5,Cerritos Center,Cerritos,CA,90703,0,0
The Temptations,104405208,2020,1,11,6,Desert Diamond Casino Sahuarita,Sahuarita,AZ,85629,0,0
The Temptations,104337725,2020,1,17,5,Arizona Federal Theatre,Phoenix,AZ,85003,0,0
The Temptations,104495371,2020,1,23,4,Seminole Casino Coconut Creek,Coconut Creek,FL,33073,0,0
The Temptations,104386284,2020,1,25,6,Sunrise Theatre,Fort Pierce,FL,34950,0,0
The Temptations,104515499,2020,1,26,7,Peabody Auditorium,Daytona Beach,FL,32118,0,0
The Temptations,104525510,2020,2,28,5,Berglund Center,Roanoke,VA,24016,0,0
The Temptations,104451178,2020,3,7,6,Francis Marion University Performing Arts Center,Florence,SC,29506,0,0
The Temptations,104508480,2020,3,8,7,Thalia Mara Hall,Jackson,MS,39201,0,0
The Temptations,104302708,2020,3,12,4,Majestic Theatre San Antonio,San Antonio,TX,78205,0,0
The Temptations,104728432,2021,1,31,7,Coffee Butler Amphitheater,Key West,FL,33040,0,0
The Temptations,104626015,2021,8,21,6,South Shore Music Circus,Cohasset,MA,2025,0,0
The Temptations,104848207,2021,8,27,5,IP Casino Resort and Spa,Biloxi,MS,39530,0,0
The Temptations,104888368,2021,9,17,5,Wind Creek Event Center,Bethlehem,PA,18015,0,0
The Temptations,104898927,2021,9,18,6,Sound Waves at Hard Rock Hotel and Casino Atlantic City,Atlantic City,NJ,8401,0,0
The Temptations,104867209,2021,9,22,3,Humphreys Concerts by the Bay,San Diego,CA,92106,0,0
The Temptations,104874033,2021,9,24,5,Mountain Winery,Saratoga,CA,95070,0,0
The Temptations,104893582,2021,9,26,7,Libbey Bowl,Ojai,CA,93023,0,0
The Temptations,104856517,2021,10,28,4,Keswick Theatre,Glenside,PA,19038,0,0
The Temptations,104392180,2021,10,29,5,The Theater at MGM National Harbor,Oxon Hill,MD,20745,0,0
The Temptations,104387459,2021,11,4,4,St George Theatre,Staten Island,NY,10301,0,0
The Temptations,104413982,2021,11,7,7,State Theatre New Brunswick,New Brunswick,NJ,8901,0,0
The Temptations,104996024,2021,11,20,6,Golden State Theatre,Monterey,CA,93940,0,0
The Temptations,104865239,2021,11,21,7,Uptown Theatre Napa,Napa,CA,94559,0,0
The Temptations,104990298,2021,11,27,6,Soaring Eagle Casino and Resort,Mount Pleasant,MI,48858,0,0
The Temptations,104725168,2021,12,2,4,Van Wezel Performing Arts Hall,Sarasota,FL,34236,0,0
The Temptations,104894624,2021,12,3,5,Barbara B. Mann Performing Arts Hall,Fort Myers,FL,33919,0,0
The Temptations,104861193,2021,12,6,1,Broward Center Au Rene,Fort Lauderdale,FL,33312,0,0
The Temptations,104995429,2021,12,7,2,Kravis Center - Dreyfoos Hall,West Palm Beach,FL,33401,0,0
The Temptations,104995199,2021,12,17,5,Grand 1894 Opera House,Galveston,TX,77550,0,1
The Temptations,104997476,2021,12,18,6,Grand 1894 Opera House,Galveston,TX,77550,1,0
The Temptations,105024223,2022,1,14,5,Arizona Federal Theatre,Phoenix,AZ,85003,0,0
The Temptations,104998381,2022,1,15,6,Fantasy Springs Resort Casino,Indio,CA,92203,0,0
The Temptations,105095950,2022,1,16,7,E Center at Edgewater Hotel Casino,Laughlin,NV,89029,0,0
The Temptations,105089642,2022,2,18,5,Steven Tanger Center for the Performing Arts,Greensboro,NC,27401,0,0
The Temptations,105032302,2022,3,3,4,Houston Arena Theatre,Houston,TX,77074,0,0
The Temptations,105130093,2022,3,9,3,Bass Concert Hall,Austin,TX,78712,0,0
The Temptations,105175941,2022,3,11,5,Majestic Theatre San Antonio,San Antonio,TX,78205,0,0
The Temptations ,103287418,2018,1,12,5,Horseshoe Casino Robinsonville,Robinsonville,MS,38664,0,0
The Temptations ,103202904,2018,1,14,7,The Venue at Horseshoe Casino Hammond,Hammond,IN,46320,0,0
The Temptations ,103273190,2018,2,24,6,Sugar Creek Casino,Hinton,OK,73047,0,0
The Temptations ,103586310,2018,7,6,5,The Vine at Del Lago Resort and Casino,Waterloo,NY,13165,0,0
The Temptations ,103580740,2018,8,11,6,Ameristar Casino Hotel Kansas City,Kansas City,MO,64161,0,0
The Temptations ,103636901,2018,8,18,6,L'Auberge Casino and Hotel Baton Rouge,Baton Rouge,LA,70820,0,0
The Temptations ,103765457,2018,10,20,6,Golden Nugget - Lake Charles,Lake Charles,LA,70601,0,0
The Temptations ,103596354,2018,10,28,7,Hanover Theatre,Worcester,MA,1608,0,0
The Temptations ,103706468,2018,11,8,4,Paramount Theatre Rutland,Rutland,VT,5701,0,0
The Temptations ,103460894,2018,11,11,7,Andiamo Celebrity Showroom,Warren,MI,48092,0,0
The Temptations ,103888839,2019,2,1,5,Seminole Casino Immokalee,Immokalee,FL,34142,0,0
The Temptations ,103560015,2019,4,11,4,The Canyon Santa Clarita,Santa Clarita,CA,91355,0,0
The Temptations ,103560013,2019,4,12,5,Libbey Bowl,Ojai,CA,93023,0,0
The Temptations ,103485585,2019,4,14,7,The Rose,Pasadena,CA,91101,0,0
The Temptations ,104241620,2019,10,19,6,Golden Nugget - Lake Charles,Lake Charles,LA,70601,0,0
The Temptations ,104038850,2019,11,21,4,Chevalier Theater,Medford,MA,2155,0,0
The Temptations ,104259878,2019,11,24,7,MGM Northfield Park - Center Stage,Northfield,OH,44067,0,0
The Temptations ,104465982,2020,3,13,5,IP Casino Resort and Spa,Biloxi,MS,39530,0,0
The Temptations ,104508696,2021,8,20,5,Oakdale Theatre,Wallingford,CT,6492,0,0
The Temptations ,104626016,2021,8,22,7,Cape Cod Melody Tent,Hyannis,MA,2601,0,0
The Temptations ,104886826,2021,8,28,6,Delta Downs Event Center,Vinton,LA,70668,0,0
The Temptations ,104673715,2021,9,19,7,American Music Theatre,Lancaster,PA,17602,0,0
The Temptations ,104581143,2021,9,25,6,Starlight Bowl,Burbank,CA,91501,0,0
The Temptations ,104894176,2021,10,27,3,Grand Opera House Wilmington,Wilmington,DE,19801,0,0
The Temptations ,104500180,2021,11,5,5,Lowell Memorial Auditorium,Lowell,MA,1852,0,0
The Temptations ,104774131,2021,11,6,6,NYCB Theatre at Westbury,Westbury,NY,11590,0,0
The Temptations ,104519324,2021,11,26,5,Silver Creek Event Center at Four Winds,New Buffalo,MI,49117,0,0
The Temptations ,104763945,2021,12,4,6,Florida Theatre Jacksonville,Jacksonville,FL,32202,0,0
The Temptations ,104673488,2021,12,10,5,Ruth Eckerd Hall,Clearwater,FL,33759,0,0
The Temptations ,104886537,2022,1,13,4,Popejoy Hall,Albuquerque,NM,87131,0,0
The Temptations ,104504905,2022,2,17,4,Cobb Energy Performing Arts Centre,Atlanta,GA,30339,0,0
The Temptations ,104519104,2022,2,19,6,Bell Auditorium,Augusta,GA,30901,0,0
The Temptations ,104578424,2022,2,20,7,Ryman Auditorium,Nashville,TN,37219,0,0
The Temptations ,105136087,2022,3,4,5,The Statler Ballroom,Dallas,TX,75201,0,0
The Temptations ,104544869,2022,3,10,4,Selena Auditorium at American Bank Center,Corpus Christi,TX,78401,0,0
The Temptations  ,103474329,2019,4,13,6,Saban Theatre,Beverly Hills,CA,90211,0,0
The Tenors,103701096,2018,10,16,2,NYCB Theatre at Westbury,Westbury,NY,11590,0,0
The Tenors,103846959,2018,10,17,3,Community Theatre at Mayo Performing Arts Center,Morristown,NJ,7960,0,0
The Tenors,103732308,2018,10,20,6,Borgata Casino Music Box,Atlantic City,NJ,8401,0,0
The Tenors,103846982,2018,10,22,1,Sandler Center for the Performing Arts,Virginia Beach,VA,23462,0,0
The Tenors,103784014,2018,10,24,3,Carolina Theatre - Fletcher Hall,Durham,NC,27401,0,0
The Tenors,103703026,2018,10,26,5,Symphony Hall Atlanta,Atlanta,GA,30309,0,0
The Tenors,103701966,2018,10,29,1,Schermerhorn Symphony Center,Nashville,TN,37201,0,0
The Tenors,103814210,2018,11,1,4,Orpheum Theatre - Wichita,Wichita,KS,67202,0,0
The Tenors,103845770,2018,11,3,6,Eccles Theater - Salt Lake City,Salt Lake City,UT,84101,0,0
The Tenors,103771451,2018,11,6,2,Grove of Anaheim,Anaheim,CA,92806,0,0
The Tenors,103701076,2018,11,7,3,Fred Kavli Theatre-Thousand Oaks Civic Arts,Thousand Oaks,CA,91362,0,0
The Tenors,103827648,2018,11,8,4,Mesa Arts Center - Ikeda Theater,Mesa,AZ,85201,0,0
The Tenors,103792562,2018,12,2,7,Benaroya Hall,Seattle,WA,98101,0,0
The Tenors,103752180,2018,12,14,5,Rialto Square Theatre,Joliet,IL,60432,0,0
The Tenors,103740267,2018,12,19,3,Wilbur Theatre,Boston,MA,2116,0,0
The Tenors,103836002,2018,12,20,4,Town Hall New York,New York,NY,10036,0,0
The Tenors,103936434,2018,12,21,5,The Vine at Del Lago Resort and Casino,Waterloo,NY,13165,0,0
The Tenors,103935372,2019,2,15,5,Hilbert Circle Theatre,Indianapolis,IN,46204,0,1
The Tenors,103936432,2019,2,16,6,Hilbert Circle Theatre,Indianapolis,IN,46204,1,0
The Tenors,104118984,2019,7,25,4,Wente Vineyards,Livermore,CA,94550,0,0
The Tenors,104219627,2019,12,2,1,Arlene Schnitzer Concert Hall,Portland,OR,97205,0,0
The Tenors,104294580,2019,12,18,3,Keswick Theatre,Glenside,PA,19038,0,0
The Tenors ,103784024,2018,12,13,4,Mystic Lake Casino Hotel,Prior Lake,MN,55372,0,0
The Vamps,103724003,2018,9,25,2,House of Blues Dallas,Dallas,TX,75202,0,0
The War On Drugs,103469669,2018,4,17,2,Rialto Theatre Tucson,Tucson,AZ,85701,0,0
The War On Drugs,103457402,2018,4,18,3,The Van Buren,Phoenix,AZ,85003,0,0
The War On Drugs,103490665,2018,4,19,4,Fox Theater Pomona,Pomona,CA,91766,0,0
The War On Drugs,103570778,2018,5,4,5,Variety Playhouse,Atlanta,GA,30307,0,0
The War On Drugs,103474581,2018,7,5,4,Royal Oak Music Theatre,Royal Oak,MI,48067,0,0
The War On Drugs,103457408,2018,7,13,5,Agora Theatre,Cleveland,OH,44103,0,0
The War On Drugs,103465618,2018,7,22,7,Riverside Theater - WI,Milwaukee,WI,53203,0,0
The War On Drugs,103381425,2018,7,28,6,Waterfront Music Pavilion,Camden,NJ,8103,0,0
The War On Drugs,103617141,2018,9,6,4,Paramount Theatre Seattle,Seattle,WA,98101,0,0
The War On Drugs,103621533,2018,9,7,5,Keller Auditorium,Portland,OR,97201,0,0
The War On Drugs,103617143,2018,9,10,1,Fox Theater Oakland,Oakland,CA,94612,0,1
The War On Drugs,103750731,2018,9,11,2,Fox Theater Oakland,Oakland,CA,94612,1,0
The War On Drugs,103931416,2018,12,20,4,Union Transfer,Philadelphia,PA,19123,0,0
The War On Drugs,104904869,2022,1,19,3,Austin City Limits Live at The Moody Theater,Austin,TX,78701,0,1
The War On Drugs,104907972,2022,1,20,4,Austin City Limits Live at The Moody Theater,Austin,TX,78701,1,0
The War On Drugs,104907973,2022,1,21,5,Pavilion at Toyota Music Factory,Irving,TX,75039,0,0
The War On Drugs,104907975,2022,1,22,6,White Oak Music Hall,Houston,TX,77009,0,0
The War On Drugs,104906744,2022,1,27,4,The Met Philadelphia,Philadelphia,PA,19130,0,1
The War On Drugs,104913050,2022,1,28,5,The Met Philadelphia,Philadelphia,PA,19130,1,0
The War On Drugs,104905521,2022,1,29,6,Madison Square Garden,New York,NY,10001,0,0
The War On Drugs,104906741,2022,1,31,1,House of Blues Boston,Boston,MA,2215,0,1
The War On Drugs,104913051,2022,2,1,2,House of Blues Boston,Boston,MA,2215,1,0
The War On Drugs,104897489,2022,2,2,3,The Anthem,Washington DC,DC,20024,0,0
The War On Drugs,104904864,2022,2,4,5,KEMBA LIVE!,Columbus,OH,43215,0,0
The War On Drugs,105168272,2022,2,5,6,Stage AE,Pittsburgh,PA,15212,0,0
The War On Drugs,105167658,2022,2,6,7,PromoWest Pavilion at Ovation,Newport,KY,41071,0,0
The War On Drugs,104895023,2022,2,8,2,The Fillmore Detroit,Detroit,MI,48201,0,0
The War On Drugs,104904101,2022,2,10,4,Chicago Theatre,Chicago,IL,60601,0,1
The War On Drugs,104901743,2022,2,11,5,Chicago Theatre,Chicago,IL,60601,1,0
The War On Drugs,104910044,2022,2,12,6,Riverside Theater - WI,Milwaukee,WI,53203,0,0
The War On Drugs,104908616,2022,2,19,6,The Union Event Center - Salt Lake City,Salt Lake City,UT,84116,0,0
The War On Drugs,104904868,2022,2,21,1,Paramount Theatre Seattle,Seattle,WA,98101,0,1
The War On Drugs,104904867,2022,2,22,2,Paramount Theatre Seattle,Seattle,WA,98101,1,0
The War On Drugs,104904866,2022,2,23,3,Moda Center,Portland,OR,97227,0,0
The War On Drugs,104898348,2022,2,25,5,Bill Graham Civic Auditorium,San Francisco,CA,94102,0,0
The War On Drugs,104904865,2022,2,26,6,Shrine Auditorium and Expo Hall Los Angeles,Los Angeles,CA,90007,0,0
The War On Drugs ,103485633,2018,4,8,7,Brooklyn Steel,Brooklyn,NY,11222,0,0
The War on Drugs ,103457405,2018,4,11,3,Brooklyn Bowl - Las Vegas,Las Vegas,NV,89109,0,0
The War On Drugs ,103485359,2018,4,15,7,The Observatory North Park,San Diego,CA,92104,0,0
The War On Drugs ,104907081,2022,2,15,2,Palace Theatre St. Paul,Saint Paul,MN,55102,0,1
The War On Drugs ,104904863,2022,2,16,3,Palace Theatre St. Paul,Saint Paul,MN,55102,1,0
The War On Drugs ,104908619,2022,2,18,5,Mission Ballroom,Denver,CO,80216,0,0
The Warning,104339271,2020,1,15,3,Whisky A Go GO,West Hollywood,CA,90069,0,1
The Warning,104263113,2020,1,16,4,Whisky A Go GO,West Hollywood,CA,90069,1,0
The Warning,104533949,2020,3,26,4,Lowbrow Palace,El Paso,TX,79902,0,0
The Warning,104597293,2020,4,1,3,Teragram Ballroom,Los Angeles,CA,90017,0,0
The Warning,104535019,2020,4,10,5,Marquis Theater - CO,Denver,CO,80205,0,1
The Warning,105133860,2022,1,30,7,Marquis Theater - CO,Denver,CO,80205,1,0
The Warning,105135401,2022,2,2,3,Bottom Lounge,Chicago,IL,60607,0,0
The Warning,105135395,2022,2,5,6,Jergels Rhythm Grille,Warrendale,PA,15086,0,0
The Warning,105135392,2022,2,13,7,Canal Club,Richmond,VA,23219,0,0
The Warning,105136566,2022,2,15,2,The Masquerade - Hell,Atlanta,GA,30303,0,0
The Warning,105133873,2022,2,19,6,Come and Take It Live,Austin,TX,78741,0,0
The Warning,105133870,2022,2,21,1,Warehouse Live,Houston,TX,77003,0,0
The Warning ,104356224,2019,12,3,2,Mercury Lounge-NY,New York,NY,10002,0,0
The Warning ,104529088,2020,3,27,5,Valley Bar,Phoenix,AZ,85004,0,0
The Weeknd,103558563,2018,7,7,6,American Family Insurance Amphitheater,Milwaukee,WI,53202,0,0
The Who,104012669,2019,5,7,2,Van Andel Arena,Grand Rapids,MI,49503,0,0
The Who,104012711,2019,5,9,4,KeyBank Center,Buffalo,NY,14203,0,0
The Who,104012671,2019,5,11,6,Jiffy Lube Live,Bristow,VA,20136,0,0
The Who,104009399,2019,5,13,1,Madison Square Garden,New York,NY,10001,0,0
The Who,104012674,2019,5,16,4,Bridgestone Arena,Nashville,TN,37203,0,0
The Who,104009400,2019,5,18,6,Ruoff Home Mortgage Music Center,Noblesville,IN,46060,0,0
The Who,104012676,2019,5,21,2,Hollywood Casino Amphitheatre Chicago,Tinley Park,IL,60477,0,0
The Who,104012677,2019,5,23,4,Hollywood Casino Amphitheatre St Louis,Maryland Heights,MO,63043,0,0
The Who,104012678,2019,5,25,6,Citizens Bank Park,Philadelphia,PA,19148,0,0
The Who,104009402,2019,5,28,2,Little Caesars Arena,Detroit,MI,48201,0,0
The Who,104009403,2019,5,30,4,PPG Paints Arena,Pittsburgh,PA,15219,0,0
The Who,104200326,2019,9,1,7,Madison Square Garden,New York,NY,10001,0,0
The Who,104012684,2019,9,6,5,Xcel Energy Center,Saint Paul,MN,55101,0,0
The Who,104009404,2019,9,8,7,Alpine Valley Music Theatre,East Troy,WI,53120,0,0
The Who,104012712,2019,9,10,2,Blossom Music Center,Cuyahoga Falls,OH,44223,0,0
The Who,104012713,2019,9,13,5,Fenway Park,Boston,MA,2215,0,0
The Who,104012688,2019,9,15,7,Northwell Health at Jones Beach Theater,Wantagh,NY,11793,0,0
The Who,104012693,2019,9,18,3,State Farm Arena,Atlanta,GA,30303,0,0
The Who,104012694,2019,9,20,5,FLA Live Arena,Sunrise,FL,33323,0,0
The Who,104009409,2019,9,22,7,Amalie Arena,Tampa,FL,33602,0,0
The Who,104103495,2019,10,9,3,Chase Center,San Francisco,CA,94158,0,0
The Who,104012700,2019,10,11,5,Hollywood Bowl,Los Angeles,CA,90068,0,1
The Who,104012703,2019,10,13,7,Hollywood Bowl,Los Angeles,CA,90068,1,0
The Who,104012705,2019,10,16,3,Viejas Arena,San Diego,CA,92182,0,0
The Who,104009411,2019,10,19,6,T-Mobile Park,Seattle,WA,98134,0,0
The Who,104147451,2019,10,24,4,Hollywood Bowl,Los Angeles,CA,90068,0,0
Theory of a Deadman,103370153,2018,2,16,5,Fillmore San Francisco,San Francisco,CA,94115,0,0
Theory of a Deadman,103370116,2018,2,20,2,House of Blues San Diego,San Diego,CA,92101,0,0
Theory of a Deadman,103370110,2018,2,21,3,Belasco Theater Los Angeles,Los Angeles,CA,90015,0,0
Theory of a Deadman,103370107,2018,2,22,4,Ace of Spades,Sacramento,CA,95811,0,0
Theory of a Deadman,103370103,2018,2,24,6,Wonder Ballroom,Portland,OR,97212,0,0
Theory of a Deadman,103595649,2018,5,15,2,Toads Place - CT,New Haven,CT,6511,0,0
Theory of a Deadman,103561004,2018,5,16,3,The Fillmore Silver Spring,Silver Spring,MD,20910,0,0
Theory of a Deadman,103556684,2018,5,18,5,Cone Denim Entertainment Center,Greensboro,NC,27401,0,0
Theory of a Deadman,103600970,2018,5,19,6,House of Blues Myrtle Beach,North Myrtle Beach,SC,29582,0,0
Theory of a Deadman,103556685,2018,5,20,7,Hard Rock Live - Orlando,Orlando,FL,32819,0,0
Theory of a Deadman,103609212,2018,5,23,3,Club LA,Destin,FL,32541,0,0
Theory of a Deadman,103596446,2018,5,27,7,Brewster Street Ice House,Corpus Christi,TX,78401,0,0
Theory of a Deadman,103606792,2018,7,5,4,Freedom Hall-PA,Lancaster,PA,17602,0,0
Theory of a Deadman,103596274,2018,7,6,5,Harrahs Atlantic City,Atlantic City,NJ,8401,0,0
Theory of a Deadman,103596412,2018,7,7,6,Hampton Beach Casino Ballroom,Hampton,NH,3842,0,0
Theory of a Deadman,103600972,2018,7,8,7,Stone Pony,Asbury Park,NJ,7712,0,0
Theory of a Deadman,103596423,2018,7,10,2,House of Blues Cleveland,Cleveland,OH,44114,0,0
Theory of a Deadman,103595650,2018,7,11,3,Stage AE,Pittsburgh,PA,15212,0,0
Theory of a Deadman,103598639,2018,7,13,5,Town Ballroom,Buffalo,NY,14203,0,0
Theory of a Deadman,103598640,2018,7,17,2,Monarch Music Hall,Peoria,IL,61615,0,0
Theory of a Deadman,103598641,2018,7,18,3,Gillioz Theatre,Springfield,MO,65806,0,0
Theory of a Deadman,103615816,2018,7,20,5,Aztec Theatre,San Antonio,TX,78205,0,0
Theory of a Deadman,103615842,2018,7,22,7,Soul Kitchen,Mobile,AL,36602,0,0
Theory of a Deadman,103608755,2018,7,25,3,Delmar Hall,St. Louis,MO,63112,0,0
Theory of a Deadman,103607447,2018,7,27,5,The Rave-Eagles Club,Milwaukee,WI,53233,0,0
Theory of a Deadman,103598604,2018,7,31,2,Bourbon Theatre,Lincoln,NE,68508,0,0
Theory of a Deadman,103750852,2018,8,2,4,Hard Rock Hotel and Casino Sioux City,Sioux City,IA,51101,0,0
Theory of a Deadman,103570924,2018,8,7,2,Jackson County Fair - MI,Jackson,MI,49201,0,0
Theory of a Deadman,103596444,2018,8,9,4,Newport Music Hall,Columbus,OH,43201,0,0
Theory of a Deadman,103586412,2018,9,28,5,Central Washington State Fair,Yakima,WA,98901,0,0
Theory of a Deadman,104169976,2019,8,9,5,Batavia Downs,Batavia,NY,14020,0,0
Theory of a Deadman,104169682,2019,9,29,7,Sherman Theater,Stroudsburg,PA,18360,0,0
Theory of a Deadman,104169616,2019,10,1,2,Packard Music Hall,Warren,OH,44483,0,0
Theory of a Deadman,104169666,2019,10,2,3,Metropolitan Theatre - WV,Morgantown,WV,26505,0,0
Theory of a Deadman,104175030,2019,10,4,5,House of Blues Myrtle Beach,North Myrtle Beach,SC,29582,0,0
Theory of a Deadman,104174482,2019,10,5,6,The Ritz Raleigh,Raleigh,NC,27609,0,0
Theory of a Deadman,104172000,2019,10,11,5,Varsity Theatre Baton Rouge,Baton Rouge,LA,70802,0,0
Theory of a Deadman,104169621,2019,10,15,2,Rialto Theatre Tucson,Tucson,AZ,85701,0,0
Theory of a Deadman,104177457,2019,10,17,4,Harrahs Resort SoCal The Events Center,Valley Center,CA,92082,0,0
Theory of a Deadman,104376101,2019,10,18,5,Senator Theatre - CA,Chico,CA,95928,0,0
Theory of a Deadman,104171825,2019,10,22,2,Diamond Ballroom,Oklahoma City,OK,73149,0,0
Theory of a Deadman,104172003,2019,10,23,3,The Cotillion,Wichita,KS,67209,0,0
Theory of a Deadman,104170405,2019,10,29,2,Clyde Theatre,Fort Wayne,IN,46808,0,0
Theory of a Deadman,104316603,2019,10,31,4,North Star Mohican Casino,Bowler,WI,54416,0,0
Theory of a Deadman,104169889,2019,11,4,1,The Apollo Theatre AC,Belvidere,IL,61008,0,0
Theory of a Deadman,104852493,2021,8,5,4,Clyde Theatre,Fort Wayne,IN,46808,0,0
Theory of a Deadman,104869119,2021,10,31,7,The Criterion OKC,Oklahoma City,OK,73104,0,0
Theory of a Deadman,104875209,2021,11,16,2,Harrisburg Midtown Arts Center,Harrisburg,PA,17102,0,0
Theory of a Deadman,104868403,2021,11,19,5,Starland Ballroom,Sayreville,NJ,8872,0,0
Theory of a Deadman,104865887,2021,11,20,6,Palladium Worcester,Worcester,MA,1608,0,0
Theory of a Deadman,104867828,2021,11,23,2,Stage AE,Pittsburgh,PA,15212,0,0
Theory of a Deadman,104869017,2021,11,26,5,The Fillmore Detroit,Detroit,MI,48201,0,0
Theory of a Deadman,104317322,2021,11,27,6,House of Blues Cleveland,Cleveland,OH,44114,0,0
Theory of a Deadman,104868361,2021,12,10,5,Summit Music Hall,Denver,CO,80202,0,0
Theory of a Deadman,104870403,2021,12,14,2,Showbox at the Market,Seattle,WA,98101,0,0
Theory of a Deadman,104884449,2021,12,15,3,Roseland Theater,Portland,OR,97209,0,0
Theory of a Deadman,104870404,2021,12,17,5,Knitting Factory Concert House Spokane,Spokane,WA,99201,0,0
Theory of a Deadman,105146186,2022,2,11,5,Murat Egyptian Room at Old National Centre,Indianapolis,IN,46204,0,0
Theory of a Deadman,105147288,2022,2,12,6,PromoWest Pavilion at Ovation,Newport,KY,41071,0,0
Theory of a Deadman,105141547,2022,2,14,1,Victory Theatre,Evansville,IN,47711,0,0
Theory of a Deadman,105143885,2022,2,15,2,Mars Music Hall at Von Braun Center,Huntsville,AL,35801,0,0
Theory of a Deadman,105140810,2022,2,17,4,City Hall Live,Brandon,MS,39042,0,0
Theory of a Deadman,105141546,2022,2,18,5,House of Blues New Orleans,New Orleans,LA,70130,0,0
Theory of a Deadman,105147705,2022,2,19,6,The Hall - Little Rock,Little Rock,AR,72201,0,0
Theory of a Deadman,105147290,2022,2,21,1,Tobin Center for the Performing Arts,San Antonio,TX,78205,0,0
Theory of a Deadman,105147289,2022,2,25,5,The Criterion OKC,Oklahoma City,OK,73104,0,0
Theory of a Deadman,105143888,2022,3,1,2,Buckhead Theatre,Atlanta,GA,30305,0,0
Theory of a Deadman,105171409,2022,3,2,3,Seminole Hard Rock Hotel and Casino - Tampa,Tampa,FL,33610,0,0
Theory of a Deadman,105169052,2022,3,5,6,The Ranch Concert Hall and Saloon,Fort Myers,FL,33907,0,0
Theory of a Deadman,105143890,2022,3,9,3,The Fillmore Charlotte,Charlotte,NC,28202,0,0
Theory of a Deadman,105142327,2022,3,11,5,The Ritz Raleigh,Raleigh,NC,27609,0,0
Theory of a Deadman,105141663,2022,3,12,6,House of Blues Myrtle Beach,North Myrtle Beach,SC,29582,0,0
Theory of a Deadman,105146196,2022,3,13,7,Charleston Music Hall,Charleston,SC,29413,0,0
Theory of a Deadman ,103370139,2018,2,17,6,Harrahs South Shore Showroom,Stateline,NV,89449,0,0
Theory of a Deadman ,103370123,2018,2,18,7,House of Blues Las Vegas,Las Vegas,NV,89119,0,0
Theory of a Deadman ,103503938,2018,3,8,4,Vogue Theatre - IN,Indianapolis,IN,46220,0,0
Theory of a Deadman ,103556686,2018,5,22,2,The Ritz Theater - Ybor City,Tampa,FL,33605,0,0
Theory of a Deadman ,104170337,2019,9,27,5,Tarheel Opry House,Jacksonville,NC,28540,0,0
Theory of a Deadman ,104314885,2019,10,6,7,The Signal,Chattanooga,TN,37408,0,0
Theory of a Deadman ,104170342,2019,10,8,2,Club LA,Destin,FL,32541,0,0
Theory of a Deadman ,104170343,2019,10,10,4,The Plant,Dothan,AL,36303,0,0
Theory of a Deadman ,104175168,2019,10,19,6,Harrahs South Shore Showroom,Stateline,NV,89449,0,0
Theory of a Deadman ,104172005,2019,10,25,5,Manchester Music Hall,Lexington,KY,40505,0,0
Theory of a Deadman ,104175664,2019,10,26,6,Harrahs Cherokee Resort Event Center,Cherokee,NC,28719,0,0
Theory of a Deadman ,104170408,2019,11,1,5,Hard Rock Hotel and Casino Sioux City,Sioux City,IA,51101,0,0
Theory of a Deadman ,104175172,2019,11,2,6,Lakeside Hotel Casino,Osceola,IA,50213,0,0
Theory of a Deadman ,104318334,2019,11,5,2,The Machine Shop - MI,Flint,MI,48507,0,0
Theory of a Deadman ,104496586,2021,10,29,5,Val Air Ballroom,West Des Moines,IA,50265,0,0
Theory of a Deadman ,104500441,2021,10,30,6,Gillioz Theatre,Springfield,MO,65806,0,0
Theory of a Deadman ,104496342,2021,11,2,2,Arvest Bank Theatre at The Midland,Kansas City,MO,64105,0,0
Theory of a Deadman ,104498442,2021,11,3,3,Tulsa Theater,Tulsa,OK,74103,0,0
Theory of a Deadman ,104511766,2021,11,14,7,Kentucky Center - Paristown Hall,Louisville,KY,40204,0,0
Theory of a Deadman ,105032391,2021,11,17,3,Empire Live,Albany,NY,12207,0,0
Theory of a Deadman ,104499203,2021,11,24,3,KEMBA LIVE!,Columbus,OH,43215,0,0
Theory of a Deadman ,104867995,2021,11,28,7,House of Blues Chicago,Chicago,IL,60654,0,0
Theory of a Deadman ,104501020,2021,11,30,2,The Eclectic Room,Angola,IN,46703,0,0
Theory of a Deadman ,104500388,2021,12,1,3,EPIC Event Center,Green Bay,WI,54304,0,0
Theory of a Deadman ,104499143,2021,12,4,6,The Rave-Eagles Club,Milwaukee,WI,53233,0,0
